server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
net,pipe,PING,50,1,3,5,162733.94,0.183
net,pipe,PING,50,8,3,1,1069518.62,0.207
net,pipe,PING,50,8,3,2,1041666.69,0.207
net,pipe,PING,50,8,3,3,961538.44,0.207
net,pipe,PING,50,8,3,4,1047120.44,0.207
net,pipe,PING,50,8,3,5,1081081.12,0.207
net,pipe,PING,50,16,3,1,2083333.38,0.215
net,pipe,PING,50,16,3,2,2000000.00,0.223
net,pipe,PING,50,16,3,3,2040816.38,0.223
net,pipe,PING,50,16,3,4,1834862.38,0.223
net,pipe,PING,50,16,3,5,2150537.50,0.215
net,pipe,PING,50,64,3,1,5000000.00,0.527
net,pipe,PING,50,64,3,2,5555556.00,0.495
net,pipe,PING,50,64,3,3,6249999.50,0.439
net,pipe,PING,50,64,3,4,5714285.50,0.463
net,pipe,PING,50,64,3,5,5128205.00,0.535
net,size,SET,50,1,8,1,136363.64,0.191
net,size,SET,50,1,8,2,145631.06,0.191
net,size,SET,50,1,8,3,144230.77,0.191
net,size,SET,50,1,8,4,140845.08,0.199
net,size,SET,50,1,8,5,147058.83,0.191
net,size,SET,50,1,32,1,152284.27,0.191
net,size,SET,50,1,32,2,156250.00,0.191
net,size,SET,50,1,32,3,158730.16,0.191
net,size,SET,50,1,32,4,173410.41,0.175
net,size,SET,50,1,32,5,206896.56,0.111
net,size,SET,50,1,128,1,205479.45,0.111
net,size,SET,50,1,128,2,193548.39,0.119
net,size,SET,50,1,128,3,189873.41,0.119
net,size,SET,50,1,128,4,177514.80,0.175
net,size,SET,50,1,128,5,175438.59,0.183
net,size,SET,50,1,512,1,178571.44,0.167
net,size,SET,50,1,512,2,197368.42,0.111
net,size,SET,50,1,512,3,157068.06,0.191
net,size,SET,50,1,512,4,180722.91,0.135
net,size,SET,50,1,512,5,166666.66,0.191
net,size,SET,50,1,2048,1,141509.44,0.199
net,size,SET,50,1,2048,2,145631.06,0.199
net,size,SET,50,1,2048,3,150000.00,0.199
net,size,SET,50,1,2048,4,142857.14,0.199
net,size,SET,50,1,2048,5,140845.08,0.199
net,size,SET,50,1,8192,1,143540.67,0.207
net,size,SET,50,1,8192,2,184049.08,0.119
net,size,SET,50,1,8192,3,153061.23,0.199
net,size,SET,50,1,8192,4,160427.80,0.191
net,size,SET,50,1,8192,5,163934.42,0.191
net,size,SET,50,1,32768,1,133928.56,0.175
net,size,SET,50,1,32768,2,113207.55,0.255
net,size,SET,50,1,32768,3,127118.64,0.183
net,size,SET,50,1,32768,4,138888.89,0.175
net,size,SET,50,1,32768,5,117647.06,0.199
net,cmd,PING,50,1,3,1,152905.20,0.183
net,cmd,PING,50,1,3,2,193050.19,0.119
net,cmd,PING,50,1,3,3,162866.44,0.183
net,cmd,PING,50,1,3,4,152439.02,0.191
net,cmd,PING,50,1,3,5,174825.17,0.175
net,cmd,SET,50,1,32,1,171821.30,0.183
net,cmd,SET,50,1,32,2,157728.70,0.183
net,cmd,SET,50,1,32,3,156739.81,0.191
net,cmd,SET,50,1,32,4,161812.31,0.183
net,cmd,SET,50,1,32,5,161290.33,0.191
net,cmd,GET,50,1,32,1,167785.23,0.183
net,cmd,GET,50,1,32,2,186567.16,0.119
net,cmd,GET,50,1,32,3,166666.66,0.183
net,cmd,GET,50,1,32,4,173010.38,0.183
net,cmd,GET,50,1,32,5,208333.34,0.111
net,cmd,INCR,50,1,3,1,200000.00,0.111
net,cmd,INCR,50,1,3,2,226244.34,0.103
net,cmd,INCR,50,1,3,3,201612.91,0.111
net,cmd,INCR,50,1,3,4,195312.48,0.111
net,cmd,INCR,50,1,3,5,149700.61,0.191
net,cmd,SADD,50,1,3,1,157232.70,0.191
net,cmd,SADD,50,1,3,2,182481.77,0.167
net,cmd,SADD,50,1,3,3,204081.62,0.111
net,cmd,SADD,50,1,3,4,182481.77,0.175
net,cmd,SADD,50,1,3,5,202429.16,0.111
net,cmd,ZADD,50,1,3,1,161812.31,0.191
net,cmd,ZADD,50,1,3,2,186567.16,0.119
net,cmd,ZADD,50,1,3,3,226244.34,0.103
net,cmd,ZADD,50,1,3,4,190114.06,0.119
net,cmd,ZADD,50,1,3,5,147929.00,0.191
net,cmd,GEOADD,50,1,3,1,138504.16,0.199
net,cmd,GEOADD,50,1,3,2,149253.73,0.199
net,cmd,GEOADD,50,1,3,3,178571.42,0.167
net,cmd,GEOADD,50,1,3,4,211864.41,0.111
net,cmd,GEOADD,50,1,3,5,219298.25,0.103
