server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue-wbuf,size,SET,50,1,512,3,65502.18,0.383
kqueue-wbuf,size,SET,50,1,512,4,64516.13,0.383
kqueue-wbuf,size,SET,50,1,512,5,62761.51,0.391
kqueue-wbuf,size,SET,50,1,2048,1,60000.00,0.431
kqueue-wbuf,size,SET,50,1,2048,2,60240.96,0.423
kqueue-wbuf,size,SET,50,1,2048,3,59405.94,0.455
kqueue-wbuf,size,SET,50,1,2048,4,60240.96,0.423
kqueue-wbuf,size,SET,50,1,2048,5,59523.81,0.431
kqueue-wbuf,size,SET,50,1,8192,1,35502.96,1.327
kqueue-wbuf,size,SET,50,1,8192,2,33821.87,1.407
kqueue-wbuf,size,SET,50,1,8192,3,35799.52,1.343
kqueue-wbuf,size,SET,50,1,8192,4,34762.46,1.359
kqueue-wbuf,size,SET,50,1,8192,5,35629.45,1.343
kqueue-wbuf,size,SET,50,1,32768,1,7651.11,6.327
kqueue-wbuf,size,SET,50,1,32768,2,7457.12,6.487
kqueue-wbuf,size,SET,50,1,32768,3,7616.15,6.327
kqueue-wbuf,size,SET,50,1,32768,4,7464.54,6.487
kqueue-wbuf,size,SET,50,1,32768,5,6743.09,7.463
kqueue-wbuf,cmd,PING,50,1,3,1,66577.90,0.383
kqueue-wbuf,cmd,PING,50,1,3,2,67659.00,0.383
kqueue-wbuf,cmd,PING,50,1,3,3,63371.36,0.391
kqueue-wbuf,cmd,PING,50,1,3,4,67567.57,0.375
kqueue-wbuf,cmd,PING,50,1,3,5,64599.48,0.383
kqueue-wbuf,cmd,SET,50,1,32,1,66934.41,0.375
kqueue-wbuf,cmd,SET,50,1,32,2,63613.23,0.391
kqueue-wbuf,cmd,SET,50,1,32,3,66225.16,0.383
kqueue-wbuf,cmd,SET,50,1,32,4,64102.57,0.383
kqueue-wbuf,cmd,SET,50,1,32,5,65445.03,0.383
kqueue-wbuf,cmd,GET,50,1,32,1,66225.16,0.383
kqueue-wbuf,cmd,GET,50,1,32,2,65703.02,0.383
kqueue-wbuf,cmd,GET,50,1,32,3,67294.75,0.383
kqueue-wbuf,cmd,GET,50,1,32,4,65530.80,0.383
kqueue-wbuf,cmd,GET,50,1,32,5,60024.01,0.407
kqueue-wbuf,cmd,INCR,50,1,3,1,65530.80,0.383
kqueue-wbuf,cmd,INCR,50,1,3,2,65445.03,0.383
kqueue-wbuf,cmd,INCR,50,1,3,3,60827.25,0.399
kqueue-wbuf,cmd,INCR,50,1,3,4,64020.48,0.383
kqueue-wbuf,cmd,INCR,50,1,3,5,63371.36,0.391
kqueue-wbuf,cmd,SADD,50,1,3,1,66137.57,0.383
kqueue-wbuf,cmd,SADD,50,1,3,2,64432.99,0.383
kqueue-wbuf,cmd,SADD,50,1,3,3,65789.48,0.383
kqueue-wbuf,cmd,SADD,50,1,3,4,66844.91,0.383
kqueue-wbuf,cmd,SADD,50,1,3,5,63371.36,0.391
kqueue-wbuf,cmd,ZADD,50,1,3,1,65189.05,0.383
kqueue-wbuf,cmd,ZADD,50,1,3,2,62656.64,0.391
kqueue-wbuf,cmd,ZADD,50,1,3,3,63856.96,0.383
kqueue-wbuf,cmd,ZADD,50,1,3,4,66666.66,0.383
kqueue-wbuf,cmd,ZADD,50,1,3,5,66137.57,0.383
